post_id,author_username,searched_author,created_at,created_at_date,text,contains_exact_phrase,like_count,retweet_count,reply_count,quote_count,impression_count,is_retweet,retweeted_tweet_id,quoted_tweet_id,reply_to_tweet_id,urls,post_url
1234313600279425025,IngrahamAngle,IngrahamAngle,2020-03-02T03:04:29.000Z,2020-03-02T00:00:00.000Z,Who needs Tylenol PM? I fell asleep around 1:10 mins into this tour de force,True,4230,560,1351,249,0,False,0,1234291525061877764,0,[],https://x.com/IngrahamAngle/status/1234313600279425025
1241150281955581952,ProfMJCleveland,ProfMJCleveland,2020-03-20T23:51:01+00:00,,@KevinToner12 Drats.  I forgot my SaRCaSTIC font.  (Read the prior tweet and then your Tylenol label).,True,5,1,1,0,0,False,,,,[],https://x.com/ProfMJCleveland/status/1241150281955581952
1241659019422392321,DowdEdward,DowdEdward,2020-03-22T09:32:33+00:00,,A doctor friend told me that she is hearing Advil/Ibuprofen may accelerate the virus once you get it. Tylenol &amp; Aspirin are fine substitutes...why take chances. \n\n#COVIDー19 #Coronavirus,True,7,2,3,0,0,False,,,,[],https://x.com/DowdEdward/status/1241659019422392321
1244690857019703300,Politisite,Politisite,2020-03-30T18:20:00+00:00,,Congressman Lieu I’m not sure where you went to medical school but many medications have side effects.  In your attempt to discredit POTUS you are potentially causing unwarranted fear about medications.  I’m expecting further tweets about the risks of Aspirin and Tylenol.,True,1,0,1,0,0,False,,,,[],https://x.com/Politisite/status/1244690857019703300
1250019283972902912,SquawkCNBC,SquawkCNBC,2020-04-14T11:13:16+00:00,,"“We think people will now as normal protocol be a little more prepared and have things like Band-Aids, Tylenol, even Listerine had a banner quarter.” $JNJ CFO Joe Wolk says company isn't worried about a drop in consumer demand despite some pull forward as customers stocked up. https://t.co/gvSrInOm2x",True,10,2,1,0,0,False,,,,[],https://x.com/SquawkCNBC/status/1250019283972902912
1336692870514941953,DrKellyVictory,DrKellyVictory,2020-12-09T15:23:09+00:00,,"This is the stance of the NIH, CDC and others; “stay home, isolate, take Tylenol and wait”. Wait?!? For what??? Until you’re too sick for the cheap, well-tolerated, out patient medications to work? Find &amp; watch yesterday’s Senate hearing with @SenRonJohnson and frontline doctors!",True,30,6,2,1,0,False,,,,[],https://x.com/DrKellyVictory/status/1336692870514941953
1355221800075067393,Newsweek,Newsweek,2021-01-29T18:30:30+00:00,,"Can you take Tylenol, ibuprofen after having the COVID vaccine? https://t.co/dmUizrulQJ",True,12,10,5,1,0,False,,,,[],https://x.com/Newsweek/status/1355221800075067393
1357849756303847424,TODAYshow,TODAYshow,2021-02-06T00:33:04+00:00,,Is it safe to take Tylenol or ibuprofen before or after the COVID-19 vaccine? https://t.co/2HTngbq7yV,True,25,11,2,1,0,False,,,,[],https://x.com/TODAYshow/status/1357849756303847424
1380029678333927426,MarketWatch,MarketWatch,2021-04-08T05:28:09+00:00,,Getting a COVID test is going to feel a lot like buying Tylenol in the coming weeks — no appointment or prescription necessary. \n\nHere's how much these tests will cost and how they'll work: https://t.co/IQJdbphVpH,True,4,4,1,0,0,False,,,,[],https://x.com/MarketWatch/status/1380029678333927426
1412020217375559680,GuntherEagleman,GuntherEagleman,2021-07-05T12:07:08+00:00,,@WorthWeikko Right back atcha brother!!  Trying to find some coffee and Tylenol 😂😀☕️,True,0,0,1,0,0,False,,,,[],https://x.com/GuntherEagleman/status/1412020217375559680
1438562237258641409,NEWS_MAKER,NEWS_MAKER,2021-09-16T17:55:39+00:00,,"he said. The form includes a list of 30 commonly used medicines that \""fall into the same category as the COVID-19 vaccine in their use of fetal cell lines,\"" Conway Regional said. https://t.co/JmMf8402y7",False,9,5,8,0,0,False,,,,[],https://x.com/NEWS_MAKER/status/1438562237258641409
1440472236146642947,HighWireTalk,HighWireTalk,2021-09-22T00:25:18+00:00,,"\""Employees must 'affirm' conscience objections to vaccines by promising to avoid all drugs with alleged connections to fetal cell lines.\"" Arkansas Hospital system makes workers vow to give up antibiotics, Tylenol in order to get COVID vaccine exemptions\nhttps://t.co/s46iTEFXjn",True,222,97,74,28,0,False,,,,[],https://x.com/HighWireTalk/status/1440472236146642947
1451198250690568193,NYTScience,NYTScience,2021-10-21T14:46:39+00:00,,"A recent warning about Tylenol backed by dozens of scientists is a reminder that health risks in pregnancy remain maddeningly, dangerously understudied. https://t.co/WOL13uXKkl",True,16,1,1,2,0,False,,,,[],https://x.com/NYTScience/status/1451198250690568193
1451366208536711171,NYTHealth,NYTHealth,2021-10-22T01:54:03+00:00,,"A recent warning about Tylenol backed by dozens of scientists is a reminder that health risks in pregnancy remain maddeningly, dangerously understudied. https://t.co/ZkRRa7Li44",True,5,0,0,1,0,False,,,,[],https://x.com/NYTHealth/status/1451366208536711171
1474892371015999490,Heritage,Heritage,2021-12-25T23:58:38+00:00,,"Just as Christmas left Clark Griswold asking, “Where’s the Tylenol?,” 2021 may have left us with a cyber-induced hangover.\n\nUnless we take steps to improve our cyber security and preparedness, we may well find ourselves with an even worse cyber headache... https://t.co/Me6WCkcSxZ",True,16,5,1,1,0,False,,,,[],https://x.com/Heritage/status/1474892371015999490
1475503225012998148,P_McCulloughMD,P_McCulloughMD,2021-12-27T16:25:57+00:00,,"Dr. Lindley, now that we have seen this major shift to Omicron which affects everyone with a mild viral malaise that rapidly resolves, it appears there is no clinical impetus.  Watching a 5 and 7 year old in my house, they just needed some Tylenol and Motrin.",True,1036,247,27,7,0,False,,,,[],https://x.com/P_McCulloughMD/status/1475503225012998148
1490095757818568705,Oilfield_Rando,Oilfield_Rando,2022-02-05T22:51:27+00:00,,"@SalsaPrice Vitamins C, D3, zinc, Mucinex, ibuprofen, Tylenol",True,2,0,1,0,0,False,,,,[],https://x.com/Oilfield_Rando/status/1490095757818568705
1507048347361853444,HomelandGOP,HomelandGOP,2022-03-24T17:35:00+00:00,,We must #SecureTheBorder to protect Americans from this deadly drug plaguing our communities. #BidenBorderCrisis\n\nhttps://t.co/JHFrvyXLvo,False,1,3,1,0,0,False,,,,[],https://x.com/HomelandGOP/status/1507048347361853444
1511492796527566856,LyzzPickle,LyzzPickle,2022-04-05T23:55:39+00:00,,@Cernovich I had to have my parents’ permission to get my ears pierced. And s doctor’s note to get a Tylenol from the school nurse.,True,2,1,0,0,0,False,,,,[],https://x.com/LyzzPickle/status/1511492796527566856
1530220331616673792,JenniferMarguli,JenniferMarguli,2022-05-27T16:12:11+00:00,,"Toxins, Tyranny, and Tylenol alternatives. Have a listen. Available whenever podcasts are playing. https://t.co/TMCrrynZss",True,15,6,1,0,0,False,,,,[],https://x.com/JenniferMarguli/status/1530220331616673792
1534724368579846145,EWErickson,EWErickson,2022-06-09T02:29:37+00:00,,Starting to think we’ve kinda over corrected on the pain med addiction stuff.  Cut off the side of my thumb today and the ER folks told me just to take Tylenol. This hurts worse than getting the chunk out of my head with the golf club at Christmas.,True,149,3,62,6,0,False,,,,[],https://x.com/EWErickson/status/1534724368579846145
1550619890989539329,JacquiHeinrich,JacquiHeinrich,2022-07-22T23:12:45+00:00,,"“Discomfort” does not appear in WH doctor letter, which mentions Tylenol in conjunction w/ POTUS temp: “He did mount a temperature yesterday evening to 99.4 °F, which responded favorably to acetaminophen (TYLENOL.).”\n\nWH tells me ‘discomfort’ info went to press “who asked for it”",True,92,20,29,5,0,False,,,,[],https://x.com/JacquiHeinrich/status/1550619890989539329
1553075917748068352,RobertKennedyJr,RobertKennedyJr,2022-07-29T17:52:08.000Z,2022-07-29T00:00:00.000Z,"The authors of a new review of the drug acetaminophen, sold under the brand names Tylenol and Panadol, called for the immediate end of the use of the drug in infants and children.\n\nhttps://t.co/shUxrl3gML",True,1859,1129,94,116,0,False,,,,[],https://x.com/RobertKennedyJr/status/1553075917748068352
1573722300943405061,CNN,CNN,2022-09-24T17:13:29+00:00,,"Her dad, uncle and aunt died 40 years ago after taking poisoned Tylenol. Now she’s sharing her story for the first time  https://t.co/O9dKwysFG9",True,254,45,29,4,0,False,,,,[],https://x.com/CNN/status/1573722300943405061
1585277884989595650,BuzzFeed,BuzzFeed,2022-10-26T14:31:15+00:00,,"“Growing up, medicines like Tylenol were unnecessary because you can ‘tough it out.’” https://t.co/7Ch0mKFm5r",True,4,0,0,0,0,False,,,,[],https://x.com/BuzzFeed/status/1585277884989595650
1599066359589126145,NPR,NPR,2022-12-03T15:41:43+00:00,,"The surge in 3 respiratory viruses now — COVID, RSV and the flu — means it's a lot harder to find fever reducers for kids. \n\nHere's what parents should know.\nhttps://t.co/QX5OrgEyJH",False,104,56,58,5,0,False,,,,[],https://x.com/NPR/status/1599066359589126145
1605260076180185097,SpectrumNews1OH,SpectrumNews1OH,2022-12-20T17:53:21+00:00,,"CVS and Walgreens are limiting purchases of children’s pain relievers due to shortages of Children’s Tylenol and other medications amid a “tripledemic” of COVID-19, flu and RSV cases across the United States. https://t.co/p3W26dr6Uj",True,0,0,0,0,121,False,,,,[],https://x.com/SpectrumNews1OH/status/1605260076180185097
1605828263988920323,BBCWorld,BBCWorld,2022-12-22T07:31:07+00:00,,Children’s Tylenol in short supply - here’s what parents can do https://t.co/iqEBXmDbHd,True,92,22,18,8,169120,False,,,,[],https://x.com/BBCWorld/status/1605828263988920323
1605976061254172672,SenTuberville,SenTuberville,2022-12-22T17:18:25+00:00,,"I’ve heard from pharmacists and worried parents about the shortage of children’s amoxicillin and fever reducers, like Motrin or Tylenol. I shared a few of their stories on the Senate floor in a speech. https://t.co/vL6cu6DBv4",True,188,46,100,13,32983,False,,,,[],https://x.com/SenTuberville/status/1605976061254172672
1606362093581524994,JoeTalkShow,JoeTalkShow,2022-12-23T18:52:22+00:00,,"So strange to see people complaining about hoarding of Tylenol.  As usual, we focus on the wrong thing.  We should not rely on China for anything -- especially the materials for our pharmaceuticals.  Stop complaining about the tree and start focusing on the forest. Thanks",True,352,88,21,3,10735,False,,,,[],https://x.com/JoeTalkShow/status/1606362093581524994
1608500769203884033,PJMedia_com,PJMedia_com,2022-12-29T16:30:42+00:00,,Guess What the Tylenol Shortage and the Fentanyl Surplus Have in Common https://t.co/D2iUQgwvLJ,True,8,5,1,0,874,False,,,,[],https://x.com/PJMedia_com/status/1608500769203884033
1619088580244291588,CarpeDonktum,CarpeDonktum,2023-01-27T21:42:53+00:00,,"I am not going to throw a tantrum or say anything I might regret in a moment of anger. I am also not gonna go off on some doomer tirade about how its all over.\n\nBut its all over, fuck the RNC, fuck the GOP, fuck the House, fuck the Senate, fuck it all.\n\nWhere's the Tylenol.",True,5303,627,376,57,158701,False,,,,[],https://x.com/CarpeDonktum/status/1619088580244291588
1620131044690124817,PhilHollowayEsq,PhilHollowayEsq,2023-01-30T18:45:16+00:00,,"40 years later, Tylenol murder investigators order new DNA tests on key evidence\n\n“The goal is to find distant relationships to the person police are trying to identify, such as a victim or a killer, through thousands of markers in the human genome”\n\nWow! https://t.co/YjVuoZyLw7",True,5,0,0,0,453,False,,,,[],https://x.com/PhilHollowayEsq/status/1620131044690124817
1620168366601408513,Briefing__Room,Briefing__Room,2023-01-30T21:13:34+00:00,,"40 years later, Tylenol murder investigators order new DNA tests on key evidence https://t.co/zk163hQoOx",True,0,0,0,0,3,False,,,,[],https://x.com/Briefing__Room/status/1620168366601408513
1634737672127168512,Sassafrass_84,Sassafrass_84,2023-03-12T02:06:47+00:00,,@Lowe1436 I can't. Rolled my ankle. On tylenol. No drinks for me.,True,0,0,1,0,176,False,,,,[],https://x.com/Sassafrass_84/status/1634737672127168512
1645743583389966336,MSNOWNews,MSNOWNews,2023-04-11T11:00:21+00:00,,Dr. Esther Choo: A Texas judge just suspended an abortion pill that's safer in many respects than Tylenol. The ruling is bad. But the precedent it sets is even worse. https://t.co/RDElhIcQ9A,True,84,29,37,5,31829,False,,,,[],https://x.com/MSNOWNews/status/1645743583389966336
1645840828542091298,RepSaraJacobs,RepSaraJacobs,2023-04-11T17:26:46+00:00,,There are decades of evidence proving that mifepristone is safe and effective – it even has a better safety record than Tylenol. Medication abortion is used in more than half of abortions in the U.S.,True,5,1,1,0,472,False,,,,[],https://x.com/RepSaraJacobs/status/1645840828542091298
1648029478575042575,LaurenWitzkeDE,LaurenWitzkeDE,2023-04-17T18:23:41+00:00,,Pregnant women aren’t even allowed to take Tylenol or eat Lunchables. \n\nAnybody advising you that an experimental and BRAND NEW mRNA technology is “perfectly safe” for pregnant women is lying to you.,True,107,19,18,0,20162,False,,,,[],https://x.com/LaurenWitzkeDE/status/1648029478575042575
1666603311473262593,KariLake,KariLake,2023-06-08T00:29:28+00:00,,Clark and Karen Griffin's son Tyler took what he thought was Tylenol to help get to sleep.\n\nHe never woke up. \n\nThe pill was laced with Fentanyl.\n\nThe Griffins have made it their life's mission to prevent future tragedies.\n\nI am so honored to know &amp; fight alongside them. https://t.co/207Kv1Z92F,True,1487,349,88,6,58500,False,,,,[],https://x.com/KariLake/status/1666603311473262593
1674639610612260865,LarryJones,LarryJones,2023-06-30T04:42:51+00:00,,@AbcdeZale @ericareport She is quite amusing and in a need of some Tylenol kind of way.,True,2,0,1,0,21,False,,,,[],https://x.com/LarryJones/status/1674639610612260865
1678894478709407744,FoxNews,FoxNews,2023-07-11T22:30:10+00:00,,Prime suspect in 1982 Tylenol murders has died: police https://t.co/tTCV996Dnw,True,66,7,15,3,64775,False,,,,[],https://x.com/FoxNews/status/1678894478709407744
1724351844124635305,TMZ,TMZ,2023-11-14T09:01:31+00:00,,"Kodak Black Files Motion to Dismiss Pills Case, 'Oxy' Was Just Tylenol   |  Click to read more 👇 https://t.co/feGYziXmGA",True,6,0,2,0,32405,False,,,,[],https://x.com/TMZ/status/1724351844124635305
1737246436646092865,NEWSMAX,NEWSMAX,2023-12-19T23:00:01+00:00,,"A federal judge in Manhattan delivered a blow to over 400 consolidated lawsuits against Tylenol and generic acetaminophen manufacturers, saying claims that the drugs cause autism are unreliable.\n\nhttps://t.co/XKhO9b72sK https://t.co/YDoTr8jvqw",True,40,15,6,1,19850,False,,,,[],https://x.com/NEWSMAX/status/1737246436646092865
1747015804632318275,SenatorLankford,SenatorLankford,2024-01-15T22:00:00+00:00,,"The abortion industry lies to women. They’ve told moms they need to choose between a child and a career. They’ve said chemical abortions are as safe as Tylenol.\n\nThese are lies.\n\nThe pro-life movement is focused on the truth—standing with every woman, for every child.",True,343,57,705,95,302707,False,,,,[],https://x.com/SenatorLankford/status/1747015804632318275
1765874879792873895,JoshuaLisec,JoshuaLisec,2024-03-07T22:59:14+00:00,,"Have you ever witnessed what some would call a supernatural or paranormal occurrence?\n\nNot \""I prayed and my headache went away (after I took Tylenol)\"" or \""You guys my plate fell off the edge this place is haunted.\""\n\nWe're talking breathtaking or bonechilling.",True,5,1,6,0,1816,False,,,,[],https://x.com/JoshuaLisec/status/1765874879792873895
1772653544702681096,Heminator,Heminator,2024-03-26T15:55:14+00:00,,"@ATLNativStepson @OohWah90 @TheMattBeebe No it is NOT. It's propaganda claiming that b/c Tylenol is taken by billions and it results in more complications/deaths in total, it's less safe. Meanwhile, credible studies show that 1 in 5 women who have a chemical abortion have complications. https://t.co/YV3K6PymIU",True,8,2,2,0,359,False,,,,[],https://x.com/Heminator/status/1772653544702681096
1805990489251885478,MarthaByrne10,MarthaByrne10,2024-06-26T15:44:20+00:00,,@MikieSherrill @suealtman I recently heard a very disturbing story about public school in northern NJ keeping vital health information from a parent. How can this be when you need a signed note from a parent to even give a child a Tylenol? Pay attention parents. That’s all I can say.,True,3,0,2,0,114,False,,,,[],https://x.com/MarthaByrne10/status/1805990489251885478
1813756072525721607,ChildrensHD,ChildrensHD,2024-07-18T02:02:00.000Z,2024-07-18T00:00:00.000Z,"🚨 Judge Rejects Testimony Linking Prenatal Use of Tylenol to ADHD  \n\nMeanwhile, there’s more than a decade-worth of “compelling evidence” that the drug can cause neurodevelopmental injury that can manifest as autism, says William Parker, Ph.D. \nhttps://t.co/1PFizdpGCH",True,69,31,7,0,3274,False,,,,[],https://x.com/ChildrensHD/status/1813756072525721607
1861814220012024088,RegularGuyRant,RegularGuyRant,2024-11-27T16:47:55.000Z,2024-11-27T00:00:00.000Z,@seanhannity The face of a lady who slammed ten Tylenol PM's and drank a half gallon of rot-gut.,True,3,0,0,0,137,False,0,0,1861808883963965812,[],https://x.com/RegularGuyRant/status/1861814220012024088
1868447690771873852,SooperMexican,SooperMexican,2024-12-16T00:06:58+00:00,,@nickysmokess Take Tua Tylenol,True,7,1,0,0,3876,False,,,,[],https://x.com/SooperMexican/status/1868447690771873852
1869971537874563250,Girlpatriot1974,Girlpatriot1974,2024-12-20T05:02:11+00:00,,"@Caesar_4th They gave me Gabapentin, but it's not helping.  I take that and Tylenol. I'm in si much pain, I'll take about anything that will bring relief. I'll see if I can find a doctor who will give me a strong pain med.\nThank you! 😊",True,1,0,1,0,51,False,,,,[],https://x.com/Girlpatriot1974/status/1869971537874563250
1890131361022775675,MaryBowdenMD,MaryBowdenMD,2025-02-13T20:10:08+00:00,,"It's safer than Tylenol, yet people are having to resort to getting the animal version! https://t.co/sN52qrR2nd",True,37348,11176,1130,442,852247,False,,,,[],https://x.com/MaryBowdenMD/status/1890131361022775675
1895542484739981762,RollingStone,RollingStone,2025-02-28T18:32:00+00:00,,An updated search warrant from Gene Hackman's residence revealed that the pills found scattered in the bathroom were Tylenol as well as medications related to thyroid and high-blood pressure. \n\nMore: https://t.co/qkilB3mlst https://t.co/SN4tjGa7DD,True,18,3,9,0,11924,False,,,,[],https://x.com/RollingStone/status/1895542484739981762
1900302225232015674,PierreKory,PierreKory,2025-03-13T21:45:31.000Z,2025-03-13T00:00:00.000Z,"Numerous states are trying to pass ivermectin laws to make ivermectin available \""over the counter.\"" \n\nReasons why such a policy is on strong logical and therapeutic grounds:\n\n1) ivermectin is safer than aspirin or tylenol based on pharmacovigilance databases over decades\n\n2) One of the safest medicines in history with a wide range of safe dosing - you would have to take 50-100 times normal dose at once to get sick - if you did you such a thing, you would be confused and altered for a few days and would return to normal without any therapy but supportive care and monitoring. You. Would. Not. Die.\n\n3) Been distributed across continents in the billions of doses for decades without a prescription by WHO's parasite eradication programs\n\n4) Based on a review by Jacques Descotes, a famous toxicologist, he could find no evidence of any reported case where ivermectin could be directly attributed as a cause of death\n\n5) Numerous countries around the world sell it over the counter and have for decades\n\n6) It has literally near zero important drug interactions (coumadin and transplant drugs is all)\n\n7) side effects are effectively just minor and transient\n\n8) Tennessee has had it OTC for 2 years without any incident I am aware of\n\n9) it would piss Big Pharma off big time because of its efficacy in cancer and Covid (among many other diseases)\n\n10) Likely helpful or protective against bird flu (or the fear thereof) \n\n11) Insanely effective at preventing Covid:",True,4456,1494,130,77,156103,False,0,0,0,[],https://x.com/PierreKory/status/1900302225232015674
1960731635176837148,NicHulscher,NicHulscher,2025-08-27T15:50:25.000Z,2025-08-27T00:00:00.000Z,"������RFK Jr. Set to Reveal Causes of Autism Epidemic Next Month — Here’s What Could Be Mentioned ������\n\n1️⃣ Hyper-vaccination — 72-dose CDC schedule (untested, illegal)\n\n2️⃣ Pesticides — repeatedly linked to autism-like traits & rising rates\n\n3️⃣ Tylenol — mounting evidence of prenatal & early-life risk",True,633,316,35,23,279016,False,0,1960415721273389228,0,[],https://x.com/NicHulscher/status/1960731635176837148
1963040476631875640,LauraLoomer,LauraLoomer,2025-09-03T00:44:55.000Z,2025-09-03T00:00:00.000Z,"Among the scientists who think Tylenol causes autism is the Dean of the Harvard School of Public Health,  Andrea Baccarelli. With so much credible evidence showing Tylenol injures children, how has the longtime maker of Tylenol, Johnson and Johnson, avoided regulatory oversight for so long? \n\nBest selling author Gardiner Harris @GardinerHarris joins me on @LoomerUnleashed tonight to share his shocking findings about the company's decades long practice of lies, cover ups, and influence peddling. \n\nWatch LIVE on X and @rumblevideo tonight at 9 pm EST!\n\nhttps://t.co/7rnuKRFiN5",True,905,389,94,9,89014,False,,1962886524397052026,,[],https://x.com/LauraLoomer/status/1963040476631875640
1963696031989981227,NJBeisner,NJBeisner,2025-09-04T20:09:52+00:00,,"This is shocking and important. \n\n“Since the chemical abortion drug was approved 25 years ago, the FDA has steadily stripped away safeguards. It no longer requires a doctor’s visit and follow up visits. There is no official adverse event reporting required. And now we allow it to be sent through the mail. \n\nWe’re promised that taking the chemical abortion pill is ‘as safe as Tylenol,’ but 11% of women who take it experience a serious adverse event within 45 days. That’s twenty-two times higher than the FDA’s longstanding estimate of less than 0.5%.”",True,21,6,6,0,1114,False,,,,[],https://x.com/NJBeisner/status/1963696031989981227
1964053073908904161,MattWallace888,MattWallace888,2025-09-05T19:48:37.000Z,2025-09-05T00:00:00.000Z,So you are telling me Tylenol has been causing autism?,True,2647,306,353,29,272108,False,,,,[],https://x.com/MattWallace888/status/1964053073908904161
1964102145227313657,TPAction,TPAction,2025-09-05T23:03:37+00:00,,What are your thoughts on Tylenol? 🤔 https://t.co/uCeXltHgTO,True,20,9,5,0,2139,False,,,,[],https://x.com/TPAction/status/1964102145227313657
1964111826100404334,Badhombre,Badhombre,2025-09-05T23:42:05+00:00,,"Research dating back to 2010 published in Psychological Science, and later studies from Ohio State University Medical Center and NIH, have found that regular Tylenol/Acetaminophen use may blunt both positive and negative emotions, diminish the ability to feel empathy, and impact the insula—the region of the brain responsible for assigning emotional significance.\n\nAnd that's in adults.",True,101,36,10,4,6982,False,,,,[],https://x.com/Badhombre/status/1964111826100404334
1964136499818983772,Reuters,Reuters,2025-09-06T01:20:08.000Z,2025-09-06T00:00:00.000Z,"Kennedy to link Tylenol use in pregnancy to autism, report says https://t.co/jcMvpZSQts https://t.co/jcMvpZSQts",True,33,13,23,6,35432,False,,,,[],https://x.com/Reuters/status/1964136499818983772
1964709400427581676,Acyn,Acyn,2025-09-07T15:16:38.000Z,2025-09-07T00:00:00.000Z,"Marshall: Look, Tylenol is a category B drug. I have given it to lots of patients. It's on the approved list. I tell my pregnant women not to take anything because we don't know what we don't know. I am very cautious. Why do 20% of our children have some type of a mental illness now? Why do we have peanut allergies, people with a immune diseases. What we don't know we don't know. I want gold standard studies to sort this out. As far as I know, tylenol is okay in pregnancy",True,531,51,115,15,573092,False,0,0,0,[],https://x.com/Acyn/status/1964709400427581676
1965546832198799459,SteveDaines,SteveDaines,2025-09-09T22:44:17+00:00,,"Women are being told a lie- that the abortion pill is \""safe as Tylenol.\"" \n\nThe fact is that 1 in 10 women experience adverse effects- 22 times higher than what the FDA label suggests. https://t.co/E5RO3KEzZN",True,41,14,7,3,4525,False,,,,[],https://x.com/SteveDaines/status/1965546832198799459
